track_popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,key,mode
75,0.567,0.765,-4.107,0.108,0.317,0.0,0.14,0.541,121.924,169467,1,0
58,0.768,0.83,-4.983,0.036,0.0229,0.000127,0.145,0.444,126.007,187301,11,0
74,0.734,0.765,-5.562,0.0621,0.151,0.0,0.231,0.518,109.989,163636,7,1
68,0.689,0.901,-1.431,0.0678,0.145,1.03e-05,0.459,0.651,125.115,180485,7,1
72,0.676,0.582,-7.58,0.128,0.221,0.00627,0.515,0.447,124.012,194618,9,1
70,0.686,0.693,-6.245,0.131,0.329,0.0,0.136,0.699,124.206,197876,0,0
58,0.763,0.674,-5.146,0.0378,0.0106,3.58e-06,0.0321,0.759,105.027,178512,9,1
67,0.6,0.754,-4.204,0.0488,0.0688,0.0,0.151,0.641,128.044,180820,0,1
62,0.691,0.924,-3.839,0.0577,0.00828,3.8e-06,0.402,0.34,125.983,158095,0,1
56,0.63,0.726,-3.753,0.0978,0.0717,0.0,0.108,0.499,122.055,196475,0,1
65,0.734,0.921,-1.936,0.0863,0.0328,0.0,0.197,0.654,120.056,218480,6,0
51,0.605,0.854,-4.128,0.0488,0.0673,0.0,0.54,0.165,124.024,214641,11,0
54,0.609,0.523,-12.649,0.0796,0.00959,0.000155,0.15,0.342,127.977,181875,1,1
61,0.733,0.839,-2.84,0.0335,0.0145,0.000187,0.162,0.471,126.009,223533,1,0
76,0.43,0.606,-5.115,0.0431,0.131,0.0,0.173,0.123,169.988,211680,4,0
83,0.661,0.723,-6.976,0.0566,0.179,1.23e-05,0.14,0.316,113.778,163805,5,0
63,0.752,0.764,-4.399,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,163216,1,1
70,0.704,0.888,-2.872,0.0541,0.00553,0.0011,0.079,0.531,125.027,157000,11,1
70,0.655,0.713,-6.293,0.0501,0.338,0.0,0.0971,0.61,94.05,184653,9,0
56,0.732,0.734,-6.423,0.107,0.00719,1.49e-05,0.34,0.643,123.033,177073,0,1
65,0.619,0.735,-3.925,0.0445,0.017,1.78e-06,0.347,0.668,119.981,169157,7,1
61,0.746,0.846,-2.432,0.048,0.0485,0.0,0.195,0.403,114.955,174933,9,1
60,0.776,0.809,-5.726,0.069,0.415,0.0,0.179,0.582,100.071,202520,6,0
63,0.621,0.898,-4.569,0.0401,0.0976,1.08e-05,0.404,0.332,124.018,181040,10,1
54,0.767,0.674,-6.246,0.0529,0.0216,5.88e-05,0.257,0.221,121.011,168636,0,1
70,0.655,0.672,-4.966,0.0581,0.253,0.0,0.312,0.675,98.005,198880,1,1
6,0.638,0.656,-5.299,0.0611,0.143,5.76e-05,0.094,0.271,103.081,181960,5,1
70,0.689,0.505,-6.389,0.0933,0.158,0.0,0.138,0.312,99.017,217293,0,1
54,0.445,0.597,-6.724,0.0575,0.158,2.21e-06,0.128,0.263,175.903,179500,8,1
83,0.807,0.887,-4.311,0.0361,0.016,0.000503,0.0811,0.606,122.015,229184,1,0
53,0.684,0.823,-4.881,0.0296,0.00576,7.42e-06,0.201,0.384,117.993,216000,0,1
55,0.653,0.708,-5.385,0.0345,0.109,0.0011,0.163,0.347,111.924,167871,10,1
81,0.662,0.858,-4.844,0.0428,0.00163,0.0,0.0456,0.295,133.993,181673,2,1
58,0.691,0.821,-4.527,0.0401,0.136,0.000115,0.092,0.759,104.961,222000,0,1
75,0.717,0.716,-5.485,0.0432,0.0421,0.000467,0.0699,0.206,125.064,161280,3,0
73,0.677,0.497,-5.763,0.0809,0.152,0.0,0.0911,0.419,99.137,236853,5,1
73,0.715,0.605,-5.128,0.0428,0.239,1.41e-05,0.189,0.454,122.956,212733,0,0
57,0.572,0.713,-4.826,0.0406,0.0754,0.0,0.226,0.559,89.996,157005,5,1
25,0.645,0.741,-4.989,0.0339,0.0323,0.0,0.29,0.534,123.07,203000,5,0
55,0.497,0.924,-3.43,0.0434,0.149,0.251,0.267,0.283,120.018,150005,11,0
80,0.527,0.835,-5.298,0.0433,0.0166,0.0,0.249,0.654,125.983,176658,6,1
69,0.401,0.872,-3.641,0.314,0.167,0.0,0.362,0.472,104.592,201257,1,0
74,0.738,0.794,-4.118,0.0416,0.101,0.0,0.0533,0.566,104.014,184134,11,0
65,0.702,0.903,-3.921,0.038,0.121,0.000123,0.168,0.66,125.948,166947,4,1
50,0.814,0.705,-4.734,0.0904,0.0958,0.000133,0.0687,0.6,110.004,240617,7,1
66,0.724,0.733,-5.539,0.0382,0.0249,0.000318,0.127,0.672,125.993,208107,11,0
71,0.771,0.826,-3.978,0.0604,0.142,0.03,0.145,0.185,100.012,212280,11,1
79,0.747,0.834,-2.867,0.045,0.374,0.0,0.0586,0.687,128.005,215760,3,0
76,0.813,0.761,-5.687,0.085,0.0529,0.0119,0.337,0.29,124.957,173067,10,0
55,0.728,0.794,-3.992,0.0635,0.148,0.0,0.0688,0.523,112.071,194360,1,1
87,0.719,0.704,-4.724,0.0476,0.0691,0.0,0.166,0.628,133.002,187436,1,1
35,0.564,0.833,-3.964,0.0952,0.0112,0.0,0.101,0.395,127.948,209341,0,1
77,0.414,0.486,-6.431,0.0311,0.0129,0.0,0.111,0.368,128.038,230762,6,0
83,0.682,0.656,-4.67,0.0435,0.0737,0.0,0.353,0.607,130.089,183027,6,1
51,0.674,0.471,-8.199,0.0719,0.0946,0.0,0.22,0.219,127.963,183345,9,1
2,0.69,0.689,-6.522,0.174,0.0655,1.45e-06,0.136,0.307,131.945,129238,2,1
68,0.594,0.722,-5.751,0.0398,0.0156,0.0,0.0667,0.407,127.877,200322,4,0
50,0.468,0.968,-4.083,0.0478,0.0224,0.922,0.194,0.284,129.998,199245,2,1
42,0.465,0.739,-7.786,0.0648,0.00987,1.88e-06,0.373,0.0652,125.994,217143,10,1
95,0.701,0.425,-10.965,0.375,0.328,0.13,0.1,0.562,135.128,194088,7,1
50,0.631,0.939,-1.7,0.0398,0.0728,0.000187,0.319,0.353,128.048,191500,7,0
21,0.578,0.776,-2.698,0.0409,0.363,0.00119,0.175,0.608,129.03,190698,7,0
63,0.671,0.91,-3.621,0.1,0.00196,0.0316,0.171,0.413,128.036,138750,0,1
56,0.715,0.792,-6.4,0.0325,0.055,0.0236,0.269,0.357,128.024,185161,2,0
2,0.714,0.809,-4.34,0.0801,0.00736,0.0,0.342,0.32,128.045,173797,7,0
2,0.691,0.874,-6.276,0.09,0.0286,0.633,0.0704,0.0909,127.99,283193,4,0
49,0.651,0.711,-5.062,0.0378,0.111,6.13e-05,0.0488,0.425,125.089,191954,3,0
60,0.59,0.888,-4.151,0.0797,0.000753,0.00535,0.817,0.0715,128.025,195000,0,1
45,0.438,0.914,-3.919,0.0601,0.0206,0.623,0.12,0.225,128.184,161250,9,0
56,0.59,0.678,-5.48,0.0384,0.0259,2.2e-05,0.0707,0.4,126.061,178132,10,1
41,0.461,0.773,-6.436,0.0539,0.0153,0.0,0.234,0.266,131.085,190992,0,0
70,0.563,0.954,-1.835,0.0283,0.119,0.168,0.27,0.788,128.014,162187,7,0
57,0.446,0.573,-5.081,0.0279,0.0416,0.0,0.108,0.167,135.96,213707,3,1
16,0.577,0.741,-3.83,0.0501,0.298,0.0,0.142,0.581,128.081,230613,6,0
48,0.486,0.855,-4.493,0.0497,0.000452,0.00146,0.249,0.151,129.9,105219,3,0
72,0.635,0.9,-3.719,0.0377,0.00664,0.0145,0.37,0.15,127.978,202500,0,0
2,0.733,0.791,-5.599,0.0403,0.239,0.784,0.265,0.477,128.007,176260,0,1
2,0.627,0.956,-4.498,0.0719,0.0256,0.588,0.125,0.392,127.984,217500,8,0
66,0.527,0.806,-5.639,0.0323,0.000598,0.0,0.358,0.534,131.882,234680,2,0
60,0.742,0.838,-2.758,0.0476,0.339,0.0,0.0595,0.694,128.022,215676,3,0
68,0.708,0.868,-3.287,0.0431,0.0313,0.0,0.122,0.72,124.994,202999,6,1
50,0.653,0.911,-2.979,0.0645,0.0623,5.22e-05,0.301,0.335,125.959,195714,9,0
39,0.361,0.945,-5.219,0.111,0.00105,0.0342,0.0967,0.138,127.985,172500,0,0
1,0.732,0.828,-5.935,0.0535,0.00379,0.797,0.272,0.226,128.003,189625,6,0
4,0.673,0.943,-3.604,0.0481,0.0448,3.83e-06,0.101,0.0358,127.999,171712,10,0
16,0.628,0.593,-5.036,0.0323,0.093,1.65e-06,0.096,0.104,125.026,197267,8,1
58,0.555,0.813,-5.792,0.033,0.0201,0.0,0.165,0.435,125.034,213120,0,1
77,0.552,0.76,-4.706,0.342,0.0733,0.0,0.0865,0.639,135.702,260000,0,1
71,0.467,0.757,-3.01,0.0517,0.0866,0.0,0.0742,0.383,131.993,254653,2,1
65,0.722,0.744,-5.52,0.0363,0.0234,0.000157,0.143,0.686,125.985,207630,11,0
80,0.501,0.519,-5.88,0.0409,0.109,0.0,0.454,0.168,133.99,195707,4,0
1,0.64,0.857,-8.26,0.266,0.00164,0.557,0.336,0.645,128.058,147187,4,1
67,0.769,0.817,-5.409,0.103,0.0225,1.03e-06,0.244,0.896,118.021,182633,1,1
28,0.787,0.722,-5.43,0.0395,0.0489,0.0,0.0956,0.52,127.952,218357,7,1
48,0.63,0.787,-4.302,0.103,0.00489,0.0,0.134,0.466,128.997,211867,1,1
39,0.617,0.885,-3.989,0.0375,0.0169,0.0,0.326,0.768,139.95,221233,8,0
60,0.746,0.805,-4.499,0.0683,0.074,0.0,0.0548,0.843,144.983,222932,10,1
29,0.695,0.88,-2.965,0.158,0.194,0.0,0.0898,0.786,127.075,224882,5,1
21,0.705,0.858,-3.374,0.0627,0.112,0.0,0.298,0.536,106.019,230943,7,1
40,0.803,0.863,-4.939,0.0903,0.00947,0.0136,0.0823,0.467,112.986,203147,1,1
37,0.736,0.666,-4.503,0.0417,0.0795,1.89e-05,0.332,0.22,109.958,163040,8,1
38,0.826,0.569,-7.18,0.0473,0.287,0.000491,0.0449,0.555,105.014,215140,5,1
17,0.837,0.52,-7.575,0.14,0.617,0.0182,0.184,0.463,123.972,181200,9,0
30,0.636,0.744,-3.799,0.0291,0.101,0.0,0.0912,0.486,133.994,208333,0,1
31,0.486,0.714,-6.197,0.115,0.0622,0.0,0.333,0.496,127.41,195433,7,1
37,0.789,0.77,-5.531,0.0553,0.0403,0.0,0.0988,0.791,102.0,193553,5,0
35,0.608,0.961,-2.259,0.124,0.023,0.0,0.294,0.366,137.9,240100,2,1
49,0.604,0.733,-5.788,0.0348,0.105,0.0,0.25,0.399,124.885,270904,2,1
42,0.655,0.993,-2.026,0.0862,0.507,0.0,0.392,0.62,93.021,208376,2,1
23,0.836,0.588,-7.454,0.16,0.237,0.000913,0.0618,0.636,92.985,225412,7,1
34,0.705,0.666,-5.001,0.0583,0.577,0.0,0.0835,0.697,127.967,223920,6,1
27,0.567,0.865,-5.125,0.139,0.0127,0.0,0.0546,0.838,187.981,244061,6,1
60,0.718,0.8,-5.715,0.0587,0.00588,1.63e-05,0.337,0.266,117.98,205928,9,1
53,0.775,0.673,-6.526,0.081,0.0564,0.0,0.111,0.5,112.059,228371,9,1
30,0.847,0.512,-9.071,0.053,0.152,0.000478,0.0746,0.765,111.989,162827,10,1
41,0.742,0.719,-6.341,0.0387,0.0867,0.0,0.126,0.318,125.007,217000,4,0
29,0.549,0.847,-4.966,0.0483,0.0587,0.0,0.102,0.149,124.01,292587,5,1
54,0.425,0.56,-6.395,0.308,0.0826,0.0,0.35,0.347,168.068,196367,0,0
21,0.716,0.463,-7.563,0.0337,0.693,0.000296,0.121,0.342,92.023,232832,9,1
21,0.697,0.77,-3.828,0.0327,0.00374,0.0,0.0424,0.748,102.002,214118,0,1
40,0.866,0.746,-6.139,0.0706,0.446,0.0,0.133,0.594,100.019,184935,8,0
26,0.554,0.782,-2.927,0.0367,0.198,0.0,0.0756,0.63,155.912,193417,0,1
26,0.684,0.854,-3.625,0.0847,0.0615,1.37e-06,0.152,0.594,101.034,232973,4,0
36,0.711,0.934,-0.7,0.0588,0.0445,8.83e-06,0.0537,0.866,124.988,224333,11,1
32,0.649,0.856,-2.745,0.181,0.127,0.0,0.0702,0.892,171.884,199440,8,1
34,0.392,0.891,-2.746,0.059,0.0236,0.0,0.281,0.45,89.952,214627,11,0
21,0.763,0.763,-4.176,0.0626,0.0298,1.9e-05,0.652,0.953,143.994,211547,10,0
36,0.625,0.728,-5.486,0.03,0.0097,0.0,0.101,0.101,96.009,198368,2,1
36,0.621,0.614,-5.411,0.0539,0.0462,1.8e-06,0.0452,0.727,200.012,210134,6,1
42,0.729,0.646,-6.046,0.0452,0.0682,0.000481,0.0484,0.543,82.49,200712,9,0
49,0.713,0.709,-6.451,0.0703,0.042,0.0,0.0995,0.708,109.973,283400,4,1
12,0.705,0.55,-7.974,0.0381,0.0887,0.00485,0.0895,0.351,94.969,212211,2,1
16,0.62,0.775,-4.677,0.0271,0.0634,0.0501,0.0676,0.427,107.992,208333,7,1
27,0.834,0.823,-4.603,0.0716,0.09,0.000101,0.0561,0.872,128.006,166523,8,1
44,0.738,0.55,-9.845,0.0473,0.00919,0.000648,0.0772,0.599,110.024,311976,5,0
21,0.695,0.646,-7.103,0.032,0.0345,0.000294,0.0967,0.229,95.007,157288,9,0
41,0.74,0.56,-5.566,0.0387,0.172,0.0,0.0717,0.207,111.083,264935,4,0
44,0.638,0.735,-4.635,0.0873,0.0269,0.0,0.0603,0.628,99.964,221387,8,1
39,0.704,0.584,-7.384,0.026,0.324,0.0979,0.0965,0.752,102.987,220631,6,0
21,0.599,0.795,-5.072,0.15,0.223,0.0,0.125,0.479,150.036,146500,7,0
35,0.539,0.739,-5.429,0.204,0.0263,0.0,0.297,0.386,173.082,249187,0,0
16,0.738,0.846,-5.929,0.0758,0.158,0.0353,0.0282,0.879,125.98,237071,2,1
27,0.802,0.776,-6.903,0.112,0.16,0.0,0.0969,0.687,109.996,225273,8,0
37,0.679,0.637,-5.683,0.0427,0.0821,1.04e-06,0.158,0.228,105.026,244187,8,1
30,0.827,0.851,-4.589,0.103,0.122,2.31e-05,0.0706,0.928,127.993,214132,11,0
35,0.779,0.721,-8.409,0.0487,0.00618,0.00696,0.239,0.84,121.948,207213,8,0
26,0.701,0.927,-3.21,0.0644,0.31,0.0,0.0505,0.832,119.991,208530,5,0
30,0.625,0.905,-6.323,0.135,0.553,0.0298,0.247,0.597,140.026,141473,6,0
40,0.677,0.75,-5.824,0.033,0.14,0.000249,0.0363,0.967,114.958,242627,9,1
31,0.706,0.734,-4.623,0.0324,0.0229,0.0,0.112,0.395,99.999,221100,0,1
27,0.792,0.673,-7.876,0.163,0.0652,8.47e-05,0.145,0.784,104.996,241164,5,0
31,0.561,0.929,-1.687,0.0288,0.182,0.000776,0.245,0.898,190.05,213147,11,1
74,0.633,0.706,-5.137,0.0627,0.000587,0.0795,0.245,0.399,128.187,189147,10,0
59,0.652,0.837,-3.104,0.0723,0.0976,0.0,0.0844,0.562,108.042,190903,1,0
63,0.678,0.787,-4.741,0.0452,0.147,0.0,0.0799,0.471,158.014,206578,1,0
73,0.751,0.726,-3.499,0.038,0.0706,3.42e-06,0.278,0.581,104.914,213164,8,0
72,0.572,0.964,-1.949,0.123,0.0503,0.0,0.372,0.519,129.979,199013,4,0
68,0.671,0.859,-3.922,0.0833,0.0323,0.0,0.267,0.389,139.931,209355,4,0
58,0.781,0.879,-3.725,0.0533,0.0309,0.0,0.0546,0.836,119.997,204893,5,1
72,0.565,0.903,-1.918,0.05,0.0746,0.0,0.359,0.538,97.967,219760,7,1
70,0.839,0.902,-3.612,0.0536,0.0868,0.00257,0.272,0.639,114.953,189050,1,0
59,0.658,0.87,-2.373,0.0626,0.177,0.0,0.36,0.422,89.994,200465,2,1
75,0.74,0.835,-3.425,0.0839,0.0139,0.0,0.857,0.535,123.024,251293,10,0
81,0.782,0.731,-4.581,0.143,0.0376,3.15e-05,0.0956,0.824,138.032,195307,3,0
70,0.785,0.744,-4.249,0.0369,0.0149,0.00666,0.0661,0.833,126.018,208863,3,0
65,0.76,0.887,-1.993,0.0409,0.037,0.0,0.138,0.24,130.018,193160,9,1
75,0.566,0.769,-4.342,0.0872,0.0183,0.0,0.108,0.385,170.036,191100,7,1
69,0.737,0.764,-5.511,0.0947,0.111,0.0,0.0423,0.924,92.044,166213,0,1
85,0.645,0.862,-4.757,0.0965,0.0923,0.0,0.192,0.798,119.991,229773,11,0
72,0.719,0.828,-5.559,0.0613,0.0343,0.0,0.0747,0.634,139.927,228682,6,1
72,0.704,0.787,-3.114,0.082,0.114,0.0,0.228,0.707,96.929,195856,0,1
75,0.734,0.855,-3.211,0.118,0.00481,0.0,0.123,0.422,126.035,222732,9,1
65,0.613,0.842,-4.332,0.219,0.0157,0.0,0.23,0.645,169.917,238726,10,0
63,0.76,0.672,-5.277,0.0732,0.465,0.0,0.205,0.505,127.986,193734,9,0
2,0.786,0.853,-2.687,0.0816,0.0688,0.0,0.0759,0.45,125.034,213264,8,1
71,0.563,0.979,-3.104,0.104,0.00911,0.0,0.249,0.503,126.063,207617,9,1
48,0.652,0.785,-4.34,0.0448,0.0667,0.0,0.124,0.662,127.016,216640,6,1
68,0.787,0.543,-6.7,0.037,0.0233,0.0,0.0861,0.332,99.026,210641,10,0
65,0.6,0.96,-1.807,0.095,0.0426,0.0,0.0882,0.503,109.863,237077,4,1
70,0.616,0.833,-3.314,0.067,0.315,0.0,0.175,0.595,97.898,196018,3,0
66,0.76,0.842,-5.558,0.131,0.0677,0.000123,0.313,0.882,102.987,163509,6,1
71,0.598,0.775,-4.035,0.0545,0.022,0.0,0.0677,0.687,129.819,223123,1,0
2,0.632,0.906,-1.466,0.0494,0.321,0.0,0.223,0.755,129.999,212136,6,0
7,0.702,0.913,-2.977,0.0374,0.0514,3.71e-06,0.166,0.735,137.982,237685,11,1
69,0.674,0.91,-2.898,0.0594,0.029,0.0,0.342,0.599,132.04,211320,7,0
66,0.709,0.718,-3.315,0.0312,0.059,0.0,0.167,0.24,104.971,205820,6,0
1,0.7,0.873,-2.901,0.0869,0.0148,0.0,0.343,0.612,99.972,193579,1,1
64,0.752,0.804,-3.512,0.0656,0.022,1.76e-05,0.0865,0.795,146.943,193253,11,0
66,0.725,0.94,-2.32,0.0435,0.115,0.00431,0.0864,0.905,127.051,208475,5,0
60,0.718,0.794,-2.877,0.0703,0.0806,0.0,0.0679,0.751,114.285,205821,11,0
67,0.58,0.773,-3.302,0.05,0.656,0.0,0.112,0.506,124.148,211237,9,0
0,0.605,0.894,-3.885,0.0385,0.0119,0.0,0.0887,0.545,122.051,197252,9,0
66,0.615,0.904,-3.955,0.221,0.0881,0.0,0.117,0.692,130.047,203493,9,0
62,0.673,0.782,-3.911,0.0404,0.0582,1.4e-06,0.391,0.609,121.991,195000,7,1
66,0.745,0.739,-4.591,0.0327,0.405,0.000183,0.127,0.556,99.913,214137,10,1
61,0.75,0.883,-1.712,0.0432,0.226,9.84e-05,0.0437,0.85,127.069,200243,6,0
61,0.709,0.911,-2.611,0.0593,0.0572,4.73e-06,0.0732,0.779,106.972,203507,7,1
61,0.76,0.722,-4.429,0.0908,0.00785,0.000326,0.116,0.687,120.055,181976,6,0
58,0.649,0.862,-3.903,0.0487,0.0218,0.0,0.066,0.594,128.051,279423,6,1
63,0.64,0.757,-5.532,0.0689,0.0261,0.0,0.127,0.413,104.943,208968,7,1
67,0.764,0.836,-2.868,0.0396,0.208,0.0,0.234,0.51,111.934,214293,1,1
57,0.697,0.897,-3.628,0.136,0.0323,0.0,0.138,0.736,140.03,195027,11,0
65,0.732,0.934,-4.618,0.144,0.0774,0.00745,0.306,0.898,159.998,202040,8,1
70,0.7,0.806,-4.818,0.0491,0.00132,0.0,0.0579,0.616,110.016,174880,11,0
40,0.832,0.637,-4.994,0.0568,0.0334,0.0,0.0653,0.722,103.036,188893,1,0
55,0.695,0.921,-2.699,0.0848,0.0733,0.0,0.0789,0.642,119.971,212363,3,1
54,0.729,0.926,-2.129,0.108,0.0796,9.14e-06,0.152,0.743,110.05,191994,7,1
63,0.791,0.674,-4.025,0.0516,0.168,0.0,0.0801,0.963,132.985,192613,2,1
56,0.817,0.82,-3.404,0.194,0.0125,0.0,0.0793,0.422,120.012,186799,0,1
60,0.797,0.722,-5.051,0.0388,0.356,0.0,0.177,0.878,128.01,176906,7,1
56,0.675,0.935,-2.335,0.0627,0.0019,1.31e-06,0.341,0.451,126.083,194904,7,1
42,0.737,0.793,-3.116,0.0369,0.385,2.05e-05,0.325,0.562,120.037,210018,7,1
45,0.671,0.752,-4.049,0.0615,0.0281,0.0,0.101,0.635,130.02,210827,1,0
54,0.672,0.923,-3.684,0.0875,0.102,0.0,0.129,0.395,116.028,186918,11,1
30,0.602,0.697,-6.766,0.0289,0.0533,0.000159,0.129,0.395,127.992,230039,9,1
64,0.621,0.653,-4.573,0.0523,0.0152,0.0,0.427,0.345,117.129,193856,7,1
52,0.659,0.866,-5.117,0.0545,0.018,0.0,0.13,0.705,114.862,186187,2,0
54,0.59,0.8,-5.044,0.0437,0.00064,0.902,0.0512,0.219,127.994,360960,1,0
16,0.544,0.88,-4.917,0.245,0.0634,0.0159,0.453,0.491,126.06,193297,1,0
13,0.532,0.616,-7.074,0.0328,0.186,0.0,0.0928,0.292,101.883,223147,10,0
58,0.863,0.588,-7.141,0.0847,0.142,3.42e-05,0.457,0.751,117.911,190174,1,1
61,0.735,0.787,-6.166,0.061,0.0419,0.0,0.136,0.469,124.004,196640,6,0
24,0.6,0.863,-5.754,0.031,0.00168,0.00406,0.0939,0.223,106.997,206750,8,0
27,0.652,0.855,-4.832,0.0441,0.00179,0.0,0.0404,0.279,134.009,181673,2,1
56,0.672,0.73,-5.99,0.0472,0.24,0.000417,0.122,0.568,120.008,252933,2,1
77,0.612,0.84,-3.145,0.0509,0.112,0.0,0.116,0.438,129.042,212862,11,0
2,0.739,0.865,-4.67,0.046,0.0262,0.00237,0.126,0.46,124.977,194967,1,0
70,0.886,0.84,-3.386,0.0502,0.0164,0.00622,0.329,0.203,123.035,179512,2,1
9,0.716,0.713,-7.151,0.0392,0.0031,0.351,0.0819,0.193,128.018,174015,5,0
65,0.677,0.811,-4.53,0.043,0.0012,0.00761,0.0896,0.185,128.004,216967,11,0
62,0.45,0.898,-3.604,0.0395,0.0277,0.0616,0.166,0.22,127.983,218437,8,0
64,0.662,0.884,-4.104,0.0599,0.014,3.7e-05,0.087,0.484,128.029,191250,9,0
78,0.551,0.636,-7.125,0.0281,0.00713,0.00203,0.217,0.153,124.996,268467,6,1
64,0.428,0.656,-3.712,0.075,0.0751,0.181,0.15,0.355,79.648,218933,11,1
69,0.407,0.789,-4.229,0.282,0.17,0.0,0.126,0.687,92.933,167857,7,0
67,0.59,0.724,-3.278,0.0439,0.04,4.07e-05,0.142,0.526,127.059,278480,0,1
77,0.819,0.913,-3.059,0.0427,0.0935,3.72e-05,0.161,0.536,119.989,219160,4,0
7,0.654,0.859,-4.321,0.166,0.336,0.0,0.0947,0.704,114.87,191000,0,1
80,0.503,0.741,-5.128,0.047,0.579,1.49e-06,0.0712,0.458,88.335,207030,4,1
75,0.688,0.688,-5.84,0.0357,0.3,0.0,0.0982,0.451,114.011,193321,3,1
80,0.664,0.705,-4.972,0.0382,0.0654,0.0,0.118,0.477,122.016,257267,1,0
36,0.717,0.741,-6.645,0.053,0.155,0.0,0.133,0.188,105.997,186062,10,0
48,0.862,0.583,-7.181,0.0829,0.133,3.05e-05,0.477,0.777,117.927,190673,1,1
49,0.717,0.702,-5.78,0.142,0.0467,0.0,0.268,0.63,117.957,185212,0,0
7,0.624,0.903,-4.54,0.0362,0.0325,0.753,0.0908,0.312,126.047,150160,1,0
65,0.552,0.831,-5.217,0.0298,0.0391,2.93e-06,0.0632,0.144,129.889,204360,8,1
44,0.518,0.783,-4.88,0.0406,0.215,9.53e-06,0.14,0.152,125.985,214067,2,1
2,0.504,0.847,-6.81,0.0442,0.00434,0.0,0.816,0.28,127.854,211890,7,0
75,0.413,0.856,-4.078,0.0808,0.0289,0.00571,0.343,0.35,128.017,212960,0,0
47,0.645,0.891,-2.505,0.0387,0.0932,3.88e-06,0.379,0.568,124.915,203520,6,0
10,0.634,0.674,-7.145,0.0465,0.0487,0.00116,0.102,0.298,115.995,232760,7,1
69,0.654,0.83,-4.801,0.0366,0.000629,1.13e-06,0.121,0.548,124.989,262200,10,1
57,0.495,0.831,-5.812,0.0319,0.021,4.79e-05,0.495,0.414,128.064,192632,5,0
66,0.509,0.79,-3.782,0.0374,0.332,6.67e-05,0.316,0.638,127.946,208316,6,0
4,0.568,0.86,-3.846,0.0342,0.0189,0.000484,0.119,0.394,129.924,247160,11,1
85,0.67,0.668,-4.306,0.0422,0.536,0.0,0.133,0.608,88.033,179053,3,0
85,0.584,0.607,-6.605,0.0356,0.426,0.0,0.101,0.374,117.817,194827,11,1
50,0.392,0.652,-4.341,0.163,0.42,0.000477,0.0929,0.55,201.948,139405,1,0
66,0.584,0.643,-6.415,0.0395,0.288,0.0,0.186,0.53,90.036,181844,2,1
63,0.682,0.7,-5.591,0.0397,0.406,0.0,0.174,0.637,120.03,186878,6,1
43,0.679,0.633,-7.063,0.053,0.295,0.0,0.137,0.589,120.92,149795,9,1
88,0.77,0.724,-5.484,0.0495,0.0167,0.0105,0.353,0.898,121.974,176840,8,1
56,0.818,0.76,-7.326,0.186,0.197,9.39e-05,0.0749,0.365,125.055,175200,11,0
63,0.755,0.828,-4.443,0.0356,0.0271,0.0291,0.0799,0.729,109.011,177781,1,1
61,0.689,0.859,-4.708,0.0281,0.108,0.291,0.14,0.672,119.991,194481,10,0
76,0.722,0.812,-3.352,0.0924,0.0205,2.51e-05,0.131,0.657,124.909,213041,9,0
50,0.81,0.847,-4.759,0.0557,0.0181,0.738,0.0609,0.63,120.004,167306,10,1
66,0.679,0.799,-4.399,0.0788,0.106,0.0,0.191,0.596,105.948,210827,0,0
64,0.618,0.657,-5.176,0.0594,0.00378,0.0179,0.223,0.457,179.913,204711,10,1
59,0.688,0.693,-5.287,0.0476,0.0865,0.0,0.272,0.473,114.051,174051,7,0
64,0.704,0.719,-4.05,0.0343,0.42,0.0,0.18,0.33,103.018,171344,3,1
56,0.667,0.921,-4.142,0.073,0.00566,0.00696,0.151,0.659,103.005,190093,9,0
77,0.749,0.668,-5.964,0.0608,0.0373,0.000272,0.045,0.366,108.0,192387,10,0
17,0.6,0.666,-9.827,0.0394,0.102,0.0,0.118,0.566,99.989,193176,11,1
38,0.796,0.772,-5.245,0.144,0.0469,7.56e-05,0.153,0.962,124.039,191283,4,0
66,0.672,0.788,-8.393,0.0398,0.123,0.367,0.0829,0.357,121.99,204568,10,0
30,0.786,0.899,-6.07,0.0751,0.000147,0.0987,0.11,0.951,130.997,262507,11,0
72,0.667,0.503,-8.217,0.0526,0.552,0.0,0.169,0.584,144.015,177630,0,0
58,0.661,0.78,-4.738,0.0832,0.0616,0.0,0.23,0.623,116.025,189274,1,1
65,0.817,0.509,-4.17,0.0839,0.146,2.53e-05,0.111,0.77,99.988,183930,0,1
12,0.696,0.429,-8.736,0.0554,0.0518,0.0,0.128,0.242,149.967,213333,1,0
48,0.629,0.727,-7.117,0.264,0.0447,5.29e-06,0.178,0.355,124.938,171914,5,1
41,0.714,0.454,-9.122,0.245,0.589,0.0,0.113,0.699,98.06,191200,9,0
59,0.822,0.825,-4.458,0.052,0.055,0.00661,0.105,0.507,109.993,157867,8,0
38,0.809,0.93,-1.915,0.137,0.271,0.000239,0.0512,0.639,125.948,189875,1,1
68,0.424,0.694,-4.912,0.0386,0.0573,0.000937,0.133,0.0801,128.034,282481,6,0
41,0.759,0.925,-5.383,0.0888,0.00155,0.00101,0.295,0.653,123.986,144762,1,0
